,sexo,idade,altura,peso,historico_obesidade_familia,consome_comida_calorica,consome_vegetais,n_refeicoes,come_entre_refeicoes,fuma,consumo_diario_agua,frequencia_atividade_fisica,tempo_usando_eletronicos,consumo_alcool,tipo_transporte
612,0.0,25.0,1.7,83.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0
613,1.0,21.291969,1.8002,105.97345635513827,1.0,1.0,3.0,3.0,2.0,0.0,2.351193,1.051889,0.686491,2.0,1.0
614,0.0,18.0,1.82093,108.742005,1.0,1.0,2.349273305198934,1.25535,2.0,0.0,2.497065,1.0,1.441605,0.0,1.0
615,0.0,22.18881,1.717722,81.92991,1.0,1.0,2.0,1.152521,2.0,0.0,1.723159,1.39016,1.094941,2.0,1.0
616,0.0,20.0,1.6,50.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0
617,0.0,18.0,1.787733,108.019211,1.0,1.0,2.0,2.37985,2.0,0.0,2.1564499351021156,1.0,0.652485,0.0,1.0
618,1.0,20.0,1.6335122701950628,65.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
619,0.0,24.982997,1.78968,118.436166,1.0,1.0,1.469384,2.996444,2.0,0.0,2.067741,1.082236,0.150544,2.0,1.0
620,1.0,20.954955,1.759358,55.01045,1.0,1.0,2.971574,3.592415,3.0,0.0,2.894678,2.0,1.009632,0.0,1.0
621,0.0,21.0,1.709561,78.52636103107844,1.0,1.0,2.0,3.0,2.0,0.0,1.636326,1.0,0.0,2.0,1.0
622,1.0,26.0,1.656465,111.949972,1.0,1.0,3.0,3.0,2.0,0.0,2.784303,0.0,0.127775,2.0,1.0
623,1.0,25.816445,1.684082,104.592372,1.0,1.0,3.0,3.0,2.0,0.0,1.295436,0.282063,0.929356,2.0,1.0
624,1.0,38.683794,1.501993,66.93925832540654,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
625,0.0,18.0,1.750097,86.372141,1.0,1.0,2.907062,3.0,2.0,0.0,2.740848,1.219827,0.037634,2.0,1.0
626,1.0,25.954995,1.592529,102.874549,1.0,1.0,3.0,3.0,2.0,0.0,1.074412,0.006265,0.845633,2.0,1.0
627,0.0,21.997335,1.65,80.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.527341,2.0,0.0,1.0
628,0.0,21.052016,1.69382,99.530971,1.0,1.0,2.0,1.672751,2.0,0.0,2.0,0.0,1.946173,0.0,1.0
629,0.0,22.0,1.74,75.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
630,0.0,31.426573,1.848683,99.0,1.0,1.0,2.759286,2.59257,2.0,0.0,2.549617,1.427233,0.3644814535067016,2.0,0.0
631,1.0,19.726522,1.508267,61.10403,0.0,1.0,2.778079,3.0,2.0,0.0,1.696691,0.94224,0.879925,2.0,1.0
632,0.0,28.704462,1.762887,113.90198,1.0,1.0,2.323351,3.0,2.0,0.0,2.165048,0.0,1.493716,2.0,0.0
633,1.0,19.297004,1.817271,141.917802,1.0,1.0,3.0,3.0,2.0,0.0,2.699675,1.520818,0.76399,2.0,1.0
634,1.0,17.0,1.7,85.0,1.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0
635,0.0,19.59904,1.566501,41.706283,0.0,1.0,2.967853,1.0,3.0,0.0,1.131185,0.0,0.504176,2.0,1.0
636,0.0,33.185661,1.836007,97.416417,1.0,1.0,2.0,1.724887,2.0,0.0,3.0,1.0,0.0,2.0,0.0
637,1.0,17.0,1.58,50.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,0.9581990030146308,2.0,2.0,1.0
638,0.0,25.879411,1.765464,114.144378,1.0,1.0,1.626369,3.0,2.0,0.0,2.109697,1.352973,0.076693,2.0,1.0
639,0.0,22.851721,1.853373,115.0245469660247,1.0,1.0,2.922511,2.692889,2.0,0.0,1.809531,0.478595,0.0,2.0,1.0
640,0.0,21.962426,1.696336,75.0,1.0,1.0,2.0,3.0,2.0,0.0,1.825629,0.699592,0.142056,2.0,1.0
641,0.0,19.0,1.74,74.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,1.4134849092381563,1.0,2.0,2.0
642,0.0,16.913841,1.767100025333074,85.803809,1.0,1.0,2.061969,3.0,2.0,0.0,1.229171,2.392047,1.256119,0.0,1.0
643,1.0,20.741442,1.694439,86.95079188977437,1.0,1.0,3.0,3.0,2.0,0.0,1.409444,0.933595,0.840393,2.0,1.0
644,1.0,23.0,1.59,67.45474158893833,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0
645,0.0,18.0,1.685275715166215,66.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0
646,1.0,20.190733,1.680762,125.418548,1.0,1.0,3.0,3.0,2.0,0.0,1.124366,0.877067,0.552006,2.0,1.0
647,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
648,0.0,25.994746,1.811602,106.042142,1.0,1.0,3.0,3.0,2.0,0.0,2.858171,1.813318,0.5183261668169943,2.0,1.0
649,0.0,21.624552,1.790151,106.320686,1.0,1.0,2.490776,3.0,2.0,0.0,2.654517,0.112454,0.756339,2.0,1.0
650,1.0,21.768834,1.733383,135.524857,1.0,1.0,3.0,3.0,2.0,0.0,1.485736,1.950374,0.869238,2.0,1.0
651,0.0,18.721041,1.775626,80.113493,1.0,1.0,1.687569,2.756405,2.0,0.0,2.079131,2.931527,0.68173,0.0,1.0
652,1.0,25.617227,1.628019,108.265922,1.0,1.0,3.0,3.0,2.0,0.0,1.6213,0.090917,0.438216,2.0,1.0
653,1.0,18.0,1.456346,55.523481,0.0,1.0,2.0,3.0,2.0,0.0,1.040342,0.497373,1.783319,2.0,1.0
654,1.0,26.0,1.62439,110.008636,1.0,1.0,3.0,3.0,2.0,0.0,2.049320242811417,0.0,0.368472,2.0,1.0
655,1.0,23.0,1.75,56.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0
656,0.0,19.226314,1.814255,94.66650385518963,1.0,1.0,2.971351,3.390143,2.0,0.0,2.133767,2.318492,0.678618,2.0,1.0
657,1.0,19.483036,1.53777,42.0,0.0,1.0,3.0,1.0,3.0,0.0,1.387531,0.0,0.466169,2.0,1.0
658,1.0,37.0,1.5,75.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0
659,0.0,17.405104,1.82525,58.913579,1.0,1.0,2.580872,3.887906,2.0,0.0,2.0,2.0,0.453649,0.0,0.0
660,1.0,25.964788,1.623938,109.984263,1.0,1.0,3.0,2.500976996978251,2.0,0.0,2.471721,9.6e-05,0.433463,2.0,1.0
661,1.0,17.08525,1.535618,57.259124,0.0,1.0,1.972545,2.339614,2.0,0.0,1.711074,0.095517,1.191053,2.0,1.0
662,0.0,26.90919994468125,1.780791,102.921218,1.0,1.0,2.0,3.0,2.0,0.0,1.613829,1.251665,0.0,2.0,1.0
663,1.0,17.823438,1.708406,50.0,0.0,1.0,1.642241,3.45259,2.0,0.0,1.099231,0.418875,1.0,2.0,1.0
664,1.0,43.238402,1.733875,105.07170935174034,1.0,1.0,2.353603,2.337035,2.0,0.0,2.0075174840066836,0.706287,0.0,0.0,0.0
665,0.0,18.0,1.7,55.3,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0
666,1.0,26.0,1.638836,110.970479,1.0,1.0,3.0,3.0,2.0,0.0,2.644135,0.0,0.357581,2.0,1.0
667,0.0,19.693804,1.8,85.0,1.0,1.0,2.188722,3.0,2.0,0.0,2.721356,1.528968,1.0,2.0,1.0
668,0.0,29.0,1.62,53.0,0.0,1.0,2.0,3.0,2.0,0.0,1.6895955785998584,0.0,0.0,2.0,0.0
669,0.0,17.0,1.8,68.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
670,1.0,25.962949,1.623812,109.996742,1.0,1.0,2.638359104273156,3.0,2.0,0.0,2.395387,0.000272,0.461532,2.0,1.0
671,1.0,22.865018,1.632118,82.0,1.0,1.0,2.587789,1.482103,2.0,0.0,1.911664,0.0,0.6632247448596769,2.0,1.0
672,0.0,17.039058,1.799902,95.419668,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.04729,0.933802,2.0,1.0
673,1.0,29.463168,1.659172,71.170001,1.0,1.0,2.0,3.0,2.0,0.0,1.281683,1.609801,0.0,2.0,0.0
674,0.0,26.0,1.7,70.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0
675,0.0,32.241587,1.757961,87.906019,1.0,1.0,2.0,1.79558,2.0,0.0,1.855054,1.083572,0.218574,2.0,1.0
676,1.0,18.0,1.63,63.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0
677,0.0,24.06894,1.706912,85.743727,1.0,1.0,2.0,2.994198,2.0,0.0,2.747302,0.0,0.799756,2.0,1.0
678,0.0,33.015258,1.73196,84.315608,1.0,1.0,2.0,3.0,2.0,0.0,2.205911,1.293396,0.0,2.0,0.0
679,1.0,28.830558,1.7,78.0,1.0,1.0,2.3566796542550463,3.0,2.0,0.0,1.699971,1.727114,1.0,3.0,0.0
680,1.0,26.0,1.622771,109.959714,1.0,1.0,3.0,3.0,2.0,0.0,2.679137,0.0,0.479348,2.0,1.0
681,0.0,25.512048,1.660761,104.321463,1.0,1.0,2.748971,1.213431,2.0,0.0,1.448875,0.128548,1.239038,0.0,1.0
682,1.0,19.0,1.64,53.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
683,1.0,38.895069,1.549257,80.0,1.0,1.0,2.736628,1.130751,2.0,0.0,1.385175,1.666965,0.0,2.0,0.0
684,1.0,18.863875,1.560029,71.728069,1.0,0.0,3.0,3.339914,2.0,0.0,2.0,1.0,1.0,2.0,1.0
685,0.0,21.016665,1.790172,105.042194,1.0,1.0,2.259679,3.0,2.0,0.0,1.026143,0.268801,0.077818,2.0,1.0
686,0.0,21.0,1.67,67.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
687,0.0,21.556361,1.773664,116.160329,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.399183,1.0,2.0,1.0
688,1.0,20.590046,1.736276,130.927138,1.0,1.0,3.0,3.0,2.0,0.0,1.852692,1.46361,0.962336,2.0,1.0
689,0.0,21.0,1.66,73.8950282698053,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
690,1.0,20.0,1.58,53.5,1.0,1.0,2.2339732164028465,1.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0
691,0.0,23.0,1.68,62.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0
692,0.0,18.0,1.791174,108.9606,1.0,1.0,2.0,1.08687,2.0,0.0,2.279124,1.0,1.609773,0.0,1.0
693,1.0,25.311534,1.685482,113.451224,1.0,1.0,3.0,3.0,2.0,0.0,2.987718,0.387074,0.283804,2.0,1.0
694,1.0,18.0,1.685633,90.032671,1.0,1.0,2.496455,3.0,2.0,0.0,1.850344,1.066101,0.732265,2.0,1.0
695,1.0,26.0,1.633195,111.883747,1.0,1.0,3.0,3.0,2.0,0.0,2.619517,0.0,0.140368,2.0,1.0
696,1.0,28.770039,1.580858,79.713492,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.005405,0.0,0.0,1.0
697,1.0,21.768834,1.733383,135.524857,1.0,1.0,3.0,3.0,2.0,0.0,1.485736,1.950374,0.869238,2.0,1.0
698,1.0,26.0,1.638836,110.970479,1.0,1.0,3.0,3.0,2.0,0.0,2.644135,0.0,0.357581,2.0,1.0
699,1.0,38.542937,1.517248,79.843221,1.0,1.0,2.0,3.0,2.0,0.0,1.095134,0.0,0.0,2.0,0.0
700,1.0,22.226815,1.609068,83.785312,1.0,1.0,2.094184,2.735706,2.0,0.0,2.257922,2.230547,0.195339,0.0,1.0
701,0.0,31.484494,1.707613,82.586893,1.0,1.0,2.795086,3.250467,2.0,0.0,1.367876,0.022958,0.0,0.0,0.0
702,1.0,21.566815,1.748533,133.94608,1.0,1.0,3.0,3.0,2.0,0.0,2.833566,1.413239,0.862724,2.0,1.0
703,0.0,26.0,1.7,70.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0
704,0.0,20.0,1.77,70.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0
705,1.0,19.0,1.61,62.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,0.703688936915621,3.0,1.0
706,1.0,40.0,1.561109,62.871794,1.0,1.0,2.948248,3.0,2.0,0.0,2.429911,0.11964,0.360193,2.0,0.0
707,1.0,26.0,1.640745,110.919646,1.0,1.0,2.7096891594084065,3.0,2.0,0.0,2.666178,0.7331947878364335,0.276907,2.0,1.0
708,0.0,30.520854,1.784049,120.644178,1.0,1.0,2.499108,3.0,2.0,0.0,2.040952,0.838739,0.489854,2.0,0.0
709,1.0,26.0,1.632983,111.157811,1.0,1.0,3.0,3.0,2.0,0.0,2.638896,0.0,0.224559,2.0,1.0
710,0.0,32.610018,1.742538,83.390983,1.0,1.0,2.247704,3.053598,2.0,0.0,1.919629,0.408023,0.0,0.0,0.0
711,0.0,55.022494,1.673394,80.400306,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
712,0.0,30.684347,1.915,129.966428,1.0,1.0,2.108638,3.0,2.0,1.0,1.014876,0.987521,0.047473,2.0,1.0
713,0.0,20.418832,1.836669,105.257543,1.0,1.0,2.0,3.0,2.0,0.0,2.793505,2.21939,0.202902,0.0,1.0
714,1.0,21.289104,1.708291,130.986338,1.0,1.0,3.0,3.0,2.0,0.0,1.205548,1.723934,0.952352,2.0,1.0
715,0.0,21.0,1.8,62.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0
716,0.0,22.0,1.72,82.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0
717,1.0,26.0,1.584782,105.055597,1.0,1.0,3.0,3.0,2.0,0.0,1.197667,0.0,0.534769,2.0,1.0
718,1.0,25.12184684697337,1.6,56.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0
719,1.0,25.999174,1.638218,104.810024,1.0,1.0,3.0,3.0,2.0,0.0,2.654636,0.069238,0.629578,2.0,1.0
720,1.0,25.0,1.57,55.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0
721,1.0,24.284833,1.650726,113.774198,1.0,1.0,3.0,3.0,2.0,0.0,2.75137,0.324913,0.516764,2.0,1.0
722,0.0,22.0,1.65,80.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0
723,0.0,18.0,1.7,50.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0
724,0.0,16.198153,1.691007,52.629374,0.0,1.0,2.0,2.000986,2.0,0.0,2.673835,0.99295,0.474836,2.0,1.0
725,1.0,19.621545,1.6389711186454576,61.616,0.0,1.0,2.908757,2.696051,2.0,0.0,1.622827,0.539952,0.001096,2.0,1.0
726,1.0,23.22430197156611,1.617749,68.908136,1.0,1.0,1.188089,3.269088,2.0,0.0,2.039535,0.779686,1.043108,2.0,1.0
727,0.0,26.660361869750744,1.718097,88.600878,1.0,1.0,2.4762987334308986,3.0,2.0,0.0,1.568035,0.870127,0.0,0.0,0.0
728,1.0,26.0,1.643421,111.939983,1.0,1.0,3.0,3.0,2.0,0.0,2.722276,0.0,0.091711,2.0,1.0
729,0.0,36.023972,1.670667,90.575934,1.0,1.0,2.903545,1.508685,2.0,0.0,2.450069,1.45473,0.0,2.0,0.0
730,1.0,26.0,1.62439,110.008636,1.0,1.0,3.0,3.0,2.0,0.0,2.049320242811417,0.0,0.368472,2.0,1.0
731,0.0,25.433493717701516,1.742654,85.0,1.0,0.0,2.0,3.0,2.0,0.0,2.976229,1.0,0.121992,2.0,1.0
732,0.0,21.125836,1.638085,70.0,0.0,1.0,2.0,1.0,0.0,0.0,2.115967,0.770536,0.0,2.0,1.0
733,0.0,23.0,1.65,81.55020912882449,1.0,0.0,2.0,2.350994135361076,2.0,0.0,2.0,0.0,0.0,0.0,1.0
734,1.0,19.442663,1.627812,82.0,1.0,1.0,1.081585,2.870661,2.0,0.0,1.11756,0.0,1.616826,2.0,1.0
735,0.0,25.758307,1.766547,115.45845,1.0,1.0,2.203962,3.0,2.0,0.0,2.15687,1.289421,1.220767,2.0,1.0
736,0.0,18.0,1.76,69.5,0.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0
737,0.0,17.671064,1.854706,59.20945,1.0,1.0,2.707666,3.737914,2.0,0.0,2.026547,2.009397,0.613971,0.0,0.0
738,0.0,22.582371,1.753081,95.269089,1.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0
739,1.0,21.0,1.54,49.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0
740,0.0,26.0,1.648143,111.950113,1.0,1.0,3.0,3.0,2.0,0.0,2.786417,0.0,0.079673,2.0,1.0
741,1.0,18.281092,1.7,50.0,1.0,1.0,1.036414,3.205587,2.0,0.0,1.745959,0.115974,1.0,2.0,1.0
742,1.0,21.687409,1.604697,68.016472,1.0,1.0,1.901611,3.266501,0.0,0.0,2.926995,0.985872,0.307982,2.0,1.0
743,0.0,18.0,1.738702,50.248677,1.0,1.0,1.871213,3.0,2.0,0.0,1.283738,0.684879,1.487223,2.0,1.0
744,1.0,27.0,1.55,62.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.39441086943768866,0.0,2.0,1.0
745,1.0,19.364339,1.80835,150.51648,1.0,1.0,3.0,3.0,2.0,0.0,2.514881370539544,1.734424,0.863043,2.0,1.0
746,1.0,18.166318,1.649553,82.323954,1.0,1.0,2.864776,3.0,2.0,0.0,1.876915,0.631565,0.8518603192846714,0.0,1.0
747,0.0,24.911994,1.785241,88.03748,1.0,1.0,1.306844,2.279546,2.0,0.0,2.0,0.0,0.739609,2.0,1.0
748,0.0,21.0,1.76,78.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.2135555241387204,0.0,2.0,2.0
749,1.0,25.795187,1.669039,104.593929,1.0,1.0,3.0,3.0,2.0,0.0,1.554925,0.209586,0.823069,2.0,1.0
750,1.0,25.561868,1.675185,110.621723,1.0,1.0,3.0,3.0,2.0,0.0,1.49583,0.109327,0.384129,2.0,1.0
751,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
752,1.0,20.392665,1.525234,65.220249,1.0,0.0,2.451009,3.0,2.0,0.0,2.0,2.177243,1.323877,0.0,1.0
753,1.0,39.392569,1.706349,85.720788,1.0,1.0,2.944287,1.466393,2.0,0.0,2.442775,0.8521865457498912,0.779334,0.0,0.0
754,1.0,21.90012,1.843419,165.057269,1.0,1.0,3.0,3.0,2.0,0.0,2.406541,0.10032,0.479221,2.0,1.0
755,1.0,29.32038,1.6958223586439987,69.906708,1.0,1.0,2.366949,3.0,2.0,0.0,1.926577,1.581242,0.0,2.0,0.0
756,0.0,18.0,1.792687,108.204547,1.0,1.0,2.0,2.478794,2.0,0.0,2.967064,1.0,0.4346,0.0,1.0
757,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
758,1.0,35.0,1.53,45.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
759,0.0,20.156664,1.620109,103.393354,1.0,1.0,2.766441,1.240424,2.0,0.0,1.413218,0.165269,0.862587,0.0,1.0
760,0.0,30.079371,1.810616,106.76930303177718,1.0,1.0,2.0,3.0,2.0,0.0,1.622638,0.033745,0.105895,2.0,1.0
761,0.0,26.90919994468125,1.780791,102.921218,1.0,1.0,2.0,3.0,2.0,0.0,1.613829,1.251665,0.0,2.0,1.0
762,0.0,23.170309,1.707557,75.306702,1.0,1.0,2.303367,3.042774,2.0,0.0,1.277636,0.944982,0.366126,2.0,1.0
763,0.0,25.492855,1.770124,114.163921,1.0,1.0,2.159033,3.0,2.0,0.0,2.116399,1.331526,0.052942,2.0,1.0
764,0.0,19.506389,1.824449,87.656029,1.0,1.0,2.793561,3.788602,2.0,0.0,2.429059,2.094542,0.393358,2.0,1.0
765,1.0,31.0,1.58,68.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
766,1.0,19.0,1.53161,42.0,0.0,1.0,2.749268,1.394539,3.0,0.0,1.322048,0.463949,0.800993,2.0,1.0
767,1.0,25.540865,1.668709,104.754958,1.0,1.0,3.0,3.0,2.0,0.0,1.412049,0.143955,0.753077,2.0,1.0
768,0.0,21.721507,1.849998,122.119682,1.0,1.0,3.0,2.014671,2.0,0.0,1.292786,0.145687,0.0,2.0,1.0
769,1.0,19.726522,1.508267,61.10403,0.0,1.0,2.778079,3.0,2.0,0.0,1.696691,0.94224,0.879925,2.0,1.0
770,0.0,24.0,1.7,85.0,1.0,1.0,2.416437812808417,3.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0
771,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
772,0.0,31.190219,1.842812,125.973927,1.0,1.0,2.151335,3.0,2.0,1.0,1.491169,0.883542,0.527766,2.0,1.0
773,1.0,31.0,1.62,68.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0
774,1.0,19.275687,1.623377,82.851318,1.0,1.0,1.276858,2.918124,2.0,0.0,1.403784,0.552511,1.560402,2.0,1.0
775,1.0,25.540865,1.668709,104.754958,1.0,1.0,3.0,3.0,2.0,0.0,1.412049,0.143955,0.753077,2.0,1.0
776,0.0,21.0,1.612556,69.463458,1.0,1.0,2.4984751063727515,1.259628,0.0,0.0,3.0,1.0,0.0,2.0,1.0
777,0.0,19.108796,1.768578,87.803311,1.0,1.0,2.754646,3.0,2.0,0.0,2.957821,2.242754,0.786609,2.0,1.0
778,1.0,26.0,1.633887,111.878132,1.0,1.0,3.0,3.0,2.0,0.0,2.621976,0.0,0.123861,2.0,1.0
779,1.0,27.20695057843559,1.645511,69.168978,1.0,1.0,2.000466,3.0,2.0,0.0,1.131448,0.061366,0.0,2.0,0.0
780,1.0,26.0,1.602025,104.899348,1.0,1.0,3.0,3.0,2.0,0.0,2.613928,0.0,0.553093,2.0,1.0
781,1.0,19.007177,1.690727,49.895716,0.0,1.0,1.212908,3.207071,2.0,0.0,1.029703,2.0,1.0,2.0,1.0
782,1.0,18.301773,1.808765,140.292018,1.0,1.0,3.0,3.0,2.0,0.0,2.830247,1.783138,0.789064,2.0,1.0
783,0.0,25.447208,1.65891,104.548794,1.0,1.0,2.859097,1.340361,2.0,0.0,1.530508,0.174475,1.261705,0.0,1.0
784,0.0,29.153907,1.773656,87.070234,0.0,1.0,1.595746,3.618722,2.0,0.0,1.274389,1.504003,0.370067,0.0,0.0
785,0.0,34.543563,1.765188,85.0,1.0,1.0,2.411749827247564,3.0,2.0,0.0,2.653831,1.96582,0.891189,0.0,0.0
786,0.0,22.549208,1.629194,70.0,0.0,1.0,2.0,1.0,0.0,0.0,2.803311,0.245354,0.0,2.0,1.0
787,0.0,21.0,1.7,65.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0
788,0.0,19.850524,1.785062,104.187314,1.0,1.0,2.0,3.0,2.0,0.0,2.15157,1.605983,0.0,0.0,1.0
789,0.0,22.766227,1.874061,89.754302,1.0,1.0,2.0,2.870005,2.0,0.0,1.15031,0.417724,1.0,2.0,0.0
790,1.0,26.0,1.59,47.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0
791,0.0,22.0,1.74,75.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
792,0.0,18.0,1.719827,52.289828,1.0,1.0,1.202075,3.0,2.0,0.0,1.927976,0.023574,1.747256,2.0,1.0
793,0.0,23.096353,1.728183,74.35919223416235,1.0,1.0,2.0,2.986172,2.0,0.0,2.364208,2.492402,1.632506,0.0,1.0
794,0.0,28.363149,1.793476,112.725005,1.0,1.0,1.99124,3.0,2.0,0.0,1.9847170330297796,0.0,0.292956,2.0,1.0
795,1.0,21.0,1.52,42.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0
796,0.0,30.577944,1.783953,106.52156351997925,1.0,1.0,2.341999,3.0,2.0,0.0,2.299878,0.565242,0.48291767400940677,2.0,0.0
797,0.0,21.077356,1.702002,97.971598,1.0,1.0,2.0,1.66338,2.0,0.0,2.0,0.0,1.865851,0.0,1.0
798,1.0,22.829681,1.616085,82.582954,1.0,1.0,2.663866,1.416309,2.0,0.0,2.379275,0.256323,0.598244,2.0,1.0
799,1.0,21.334585,1.729045,131.529267,1.0,1.0,2.5836228766082305,3.0,2.0,0.0,1.302193,0.522205247286589,0.94232,2.0,1.0
800,1.0,35.125401,1.529834,62.903938,0.0,1.0,2.0,2.105616,2.0,0.0,1.456581,0.0,0.9974,2.0,0.0
801,1.0,40.821515,1.553026,77.74518,1.0,1.0,2.0,3.0,2.0,0.0,1.406115,0.0,0.0,2.0,0.0
802,1.0,19.529746,1.751038,133.843033,1.0,1.0,3.0,3.0,2.0,0.0,2.955075,1.46046,0.655558,2.0,1.0
803,0.0,24.825393,1.603501,101.038263,1.0,1.0,2.996186,1.134042,2.0,0.0,1.270166,0.073065,1.551934,2.0,1.0
804,1.0,38.542937,1.517248,79.843221,1.0,1.0,2.0,3.0,2.0,0.0,1.095134,0.0,0.0,2.0,0.0
805,1.0,26.0,1.622468,110.400847,1.0,1.0,3.0,3.0,2.0,0.0,2.695094,0.0,0.413474,2.0,1.0
806,0.0,22.18881,1.717722,81.92991,1.0,1.0,2.0,1.152521,2.0,0.0,1.723159,1.39016,1.094941,2.0,1.0
807,0.0,41.0,1.75,115.806977,1.0,1.0,2.0,2.701521,2.0,0.0,1.142644,0.514225,0.0,0.0,1.0
808,0.0,17.0,1.79,57.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0
809,0.0,23.826684,1.783609,120.921535,1.0,1.0,2.591292,2.956422,2.0,0.0,2.31083,1.48524,0.281815,2.0,1.0
810,1.0,19.349258,1.52337,42.0,0.0,1.0,2.913486,1.060796,3.0,0.0,1.596212,0.108948,0.773087,2.0,1.0
811,1.0,27.424363355004594,1.652084,73.575981,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.018877,2.0,0.0
812,1.0,20.0,1.54,39.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0
813,1.0,21.0285,1.742364,78.664618,1.0,1.0,2.780699,1.101404,2.0,0.0,1.579207,1.153775,0.0,2.0,1.0
814,1.0,37.974483,1.560215,80.0,1.0,1.0,2.569075,2.463113,2.0,0.0,1.567366,0.359134,0.0,2.0,0.0
815,1.0,23.0,1.665199,83.15115,1.0,1.0,2.928234,1.458507,2.0,0.0,2.777379,0.354541,1.707018,0.0,1.0
816,0.0,19.223259,1.706082,78.073528,1.0,0.0,1.961347,3.0,2.0,0.0,2.0,1.655488,1.0,2.0,1.0
